op: drive.files.list
variant: 
format_version: 1
count: 100
fields: id,mimeType,modifiedTime,name,owners,size
10000000000001068386f123bb08,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-013.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",8669
100000000000052b00612d7224b6,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-014.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6457
1000000000000c02977e5533532d,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-015.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",3633
1000000000000fe1897833c18ba1,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-016.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",9372
100000000000033f5a193de14bfa,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-017.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2511
1000000000000d7a80557bfddda4,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-018.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2153
10000000000009f703fe39598da9,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-019.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",4737
1000000000000a2bf056df1d164f,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-020.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6094
10000000000003ae8f61bc766ecf,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-021.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",9811
1000000000000cc556ac7d9bd41c,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-022.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",3002
10000000000001172a723855f3da,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-023.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",3818
1000000000000210a7c3c8921a44,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-024.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",9942
10000000000006768a28cb16af07,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-025.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",4044
10000000000004018208bd14cac1,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-026.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6655
1000000000000e7c4fda5c6b22ca,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-027.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",4605
10000000000003bac071936dd393,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-028.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",5645
10000000000002b62258392fd5a9,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-029.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",5163
100000000000041f9c97e2acf2bd,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-030.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",4677
1000000000000c68460ef3eeed80,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-031.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",8599
1000000000000869fbab32aadc04,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-032.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2456
100000000000023ed7d3334a10b4,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-033.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2765
10000000000000e57faba2cedfbd,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-034.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",9743
1000000000000328977a4a4fc63d,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-035.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",7501
1000000000000af589ad598b4a26,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-036.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",9957
1000000000000fd8997d95e652d8,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-037.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",3946
10000000000008a8437ec43723db,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-038.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",5855
10000000000005249218f24e6fe0,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-039.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",5538
1000000000000c3d6f3bd63b44f4,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-040.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6562
1000000000000e2a5952c1ceb80b,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-041.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6043
1000000000000a33b5b9ba40d2f2,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-042.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",7172
1000000000000650d217ac293280,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-043.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",5288
1000000000000d2cfd8f850562aa,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-044.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2057
10000000000001f5de88c360ff9f,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-045.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6013
100000000000042f73970fda6d65,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-046.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",3059
10000000000007f47325b9ffec5a,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-047.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",3851
10000000000001fe8902d0684999,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-048.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",9039
100000000000064ac54ba02998af,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-049.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",9944
10000000000003b9eef1f28cbb91,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-050.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",8840
10000000000001cb0d2a471c0394,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-051.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",5229
1000000000000bab1dfbbb9134b5,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-052.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",4456
1000000000000cc27a6866370417,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-053.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",3924
1000000000000b67caa01858cd71,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-054.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2500
100000000000044c8ded55b0e1c9,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-055.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6067
1000000000000b616918d1078601,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-056.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",4923
1000000000000c3f0bc464d8a91f,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-057.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",10026
1000000000000d3682b4fc3833b5,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-058.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2680
100000000000025e752c2632363b,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-059.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",8034
1000000000000fa6312882f4479c,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-060.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",4447
1000000000000513d428a2a7b1cd,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-061.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6987
100000000000085c8d29efb627ce,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-062.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6584
1000000000000f6d33ff02e6f081,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-063.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",3041
10000000000004d5acb3df27d8df,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-064.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",3333
1000000000000dc9ba6ec4fdd8ad,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-065.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2371
1000000000000e5438fac65cc71e,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-066.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",5394
1000000000000dc06e91634deed8,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-067.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",5018
1000000000000c7f464b2b288c78,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-068.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",8221
1000000000000efa8f423dddf1d2,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-069.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",9370
10000000000004e8a13a8b16d45a,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-070.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",4110
1000000000000366fbaad7b3da78,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-071.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",4173
1000000000000dd404430988640f,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-072.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",7887
10000000000007794dc52904a1f6,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-073.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",4493
1000000000000150164b339c1019,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-074.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2912
1000000000000943b7b979ce10e3,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-075.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6019
1000000000000083949fa48690b2,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-076.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2122
1000000000000cd006fd86f12842,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-077.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6711
1000000000000c4eacb1ea1e0df1,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-078.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",8462
100000000000074e9f304676d6be,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-079.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",3921
10000000000003628f5b2e66e931,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-080.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6381
10000000000008ebb7359c6c16db,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-081.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",9870
10000000000000b38a3f71701154,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-082.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",7905
1000000000000b9906f1c260632d,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-083.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",8861
100000000000000056d3d9f39016,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-084.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",7039
1000000000000dcaabae4d292361,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-085.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2759
1000000000000bf6ae6f5689cd0b,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-086.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6383
1000000000000f27dda145fc483e,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-087.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",8851
1000000000000a906170dd4609e2,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-088.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6513
1000000000000a3e0946635ab964,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-089.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",7260
100000000000073ea46d33221155,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-090.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",9072
1000000000000873d49e0db05532,application/vnd.google-apps.document,2026-05-22T12:00:00Z,doc-091.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6416
1000000000000f362f8879b9ac98,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-092.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6826
100000000000024658592863b55e,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-093.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",5414
1000000000000ec4ba2807e73d95,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-094.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2178
10000000000009de24c3fbbb56fa,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-095.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",6293
1000000000000bd318bbbcc45a4d,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-096.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2250
10000000000005b9ee404bbebe46,application/vnd.google-apps.document,2026-05-21T12:00:00Z,doc-097.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",8554
1000000000000af71017442649b3,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-098.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",2059
1000000000000d07df5358746b53,application/vnd.google-apps.document,2026-05-20T12:00:00Z,doc-099.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",7538
100000000000063499dfa9f3040c,application/vnd.google-apps.document,2026-05-23T12:00:00Z,doc-100.gdoc,"[{""displayName"":""Alex Owner"",""emailAddress"":""alex@example.com""}]",5259
